Past_PatTrans_Meth_Yr_Round,Pasture,Patch,Past_Pat,Past_Pat_Yr,Past_PatTrans,Past_PatTrans_Method,SweepVac,Round,Year,StartTime,Temp,Winds,OrdinalSamplingDate,Hemipterans,Hoppers,Zoophages,Phytophage,Hymenoptera,Dipt,Aphi,Penta,Heteroptera,Past_Pat_ImageYear,Fescue,Robel,Forb,WSG,Legume,Woody,Bare,Litter,Litter_Depth,HerbProp,CropProp,TreeProp,WaterProp,ImpSurProp,Tree_kmHa,ImageYear,Herb_ha,Crop_ha,ImpSur_ha,Tree_ha,Tree_mHa,Water_ha,FireTreat,TSF,HerbExp_14-18,HerbTreat_14-18,HerbYesNo_alltime,TSH,GrazingTreat,GrazingYesNo,Cole_Ad,Lepi_Ad,Lepi_La,Cole_La,Orth,Aran
RC2_N1_Sweep_2015_2,RC2,N,RC2_N,RC2_N_2015,RC2_N1,RC2_N1_Sweep,Sweep,2,2015,14.37,100,0,210,47,17,5,42,7,23,0,0,30,RC2_N_2016.17,4.133333333,4.9,51.43333333,10.63333333,20.26666667,1.266666667,41.33333333,58.83333333,0.6,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,0.5,None,No,2,0,0,0,2,4
RC2_N1_Sweep_2016_1,RC2,N,RC2_N,RC2_N_2016,RC2_N1,RC2_N1_Sweep,Sweep,1,2016,13.95,75,0,183,65,35,4,61,6,10,0,3,30,RC2_N_2016.17,7.066666667,6.233333333,43.96666667,15.7,26.6,0,8.066666667,89.3,4.875,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,1.5,None,No,1,0,4,0,15,6
RC2_N1_Sweep_2016_2,RC2,N,RC2_N,RC2_N_2016,RC2_N1,RC2_N1_Sweep,Sweep,2,2016,11.35,104,4,202,43,23,3,40,12,10,0,0,20,RC2_N_2016.17,7.066666667,6.233333333,43.96666667,15.7,26.6,0,8.066666667,89.3,4.875,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,1.5,None,No,1,1,1,0,8,6
RC2_N1_Sweep_2017_1,RC2,N,RC2_N,RC2_N_2017,RC2_N1,RC2_N1_Sweep,Sweep,1,2017,12.97,90,1,157,57,45,3,54,3,6,6,0,6,RC2_N_2016.17,4.3,5.066666667,20.56666667,22,27.16666667,0.133333333,8.333333333,91.63333333,6.066666667,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,2.5,None,No,2,2,3,1,7,5
RC2_N1_Sweep_2017_2,RC2,N,RC2_N,RC2_N_2017,RC2_N1,RC2_N1_Sweep,Sweep,2,2017,13.02,75,4,206,47,23,6,41,12,4,1,7,23,RC2_N_2016.17,4.3,5.066666667,20.56666667,22,27.16666667,0.133333333,8.333333333,91.63333333,6.066666667,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,2.5,None,No,2,1,1,0,45,15
RC2_N1_Vacuum_2015_1,RC2,N,RC2_N,RC2_N_2015,RC2_N1,RC2_N1_Vacuum,Vacuum,1,2015,13.5,80,0,178,59,42,6,53,1,30,1,0,16,RC2_N_2016.17,4.133333333,4.9,51.43333333,10.63333333,20.26666667,1.266666667,41.33333333,58.83333333,0.6,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,0.5,None,No,3,1,0,0,25,12
RC2_N1_Vacuum_2015_2,RC2,N,RC2_N,RC2_N_2015,RC2_N1,RC2_N1_Vacuum,Vacuum,2,2015,14.37,100,0,210,45,24,14,31,5,7,0,0,21,RC2_N_2016.17,4.133333333,4.9,51.43333333,10.63333333,20.26666667,1.266666667,41.33333333,58.83333333,0.6,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,0.5,None,No,1,1,0,0,11,1
RC2_N1_Vacuum_2016_1,RC2,N,RC2_N,RC2_N_2016,RC2_N1,RC2_N1_Vacuum,Vacuum,1,2016,13.95,75,0,183,94,72,15,79,2,4,0,4,22,RC2_N_2016.17,7.066666667,6.233333333,43.96666667,15.7,26.6,0,8.066666667,89.3,4.875,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,1.5,None,No,2,1,3,0,32,27
RC2_N1_Vacuum_2016_2,RC2,N,RC2_N,RC2_N_2016,RC2_N1,RC2_N1_Vacuum,Vacuum,2,2016,11.35,104,4,202,32,18,8,24,3,3,0,3,14,RC2_N_2016.17,7.066666667,6.233333333,43.96666667,15.7,26.6,0,8.066666667,89.3,4.875,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,1.5,None,No,2,1,0,0,8,17
RC2_N1_Vacuum_2017_1,RC2,N,RC2_N,RC2_N_2017,RC2_N1,RC2_N1_Vacuum,Vacuum,1,2017,12.97,90,1,157,28,19,2,26,7,2,3,1,6,RC2_N_2016.17,4.3,5.066666667,20.56666667,22,27.16666667,0.133333333,8.333333333,91.63333333,6.066666667,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,2.5,None,No,1,1,0,0,3,4
RC2_N1_Vacuum_2017_2,RC2,N,RC2_N,RC2_N_2017,RC2_N1,RC2_N1_Vacuum,Vacuum,2,2017,13.02,75,4,206,31,18,4,27,2,1,0,6,13,RC2_N_2016.17,4.3,5.066666667,20.56666667,22,27.16666667,0.133333333,8.333333333,91.63333333,6.066666667,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,2.5,None,No,0,1,2,0,7,12
RC2_N2_Sweep_2015_1,RC2,N,RC2_N,RC2_N_2015,RC2_N2,RC2_N2_Sweep,Sweep,1,2015,13.7,80,0,178,49,24,5,44,8,65,0,0,25,RC2_N_2016.17,4.133333333,4.9,51.43333333,10.63333333,20.26666667,1.266666667,41.33333333,58.83333333,0.6,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,0.5,None,No,7,2,2,0,2,10
RC2_N2_Sweep_2015_2,RC2,N,RC2_N,RC2_N_2015,RC2_N2,RC2_N2_Sweep,Sweep,2,2015,14.6,100,0,210,66,9,4,62,14,11,0,1,57,RC2_N_2016.17,4.133333333,4.9,51.43333333,10.63333333,20.26666667,1.266666667,41.33333333,58.83333333,0.6,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,0.5,None,No,1,0,1,0,0,1
RC2_N2_Sweep_2016_1,RC2,N,RC2_N,RC2_N_2016,RC2_N2,RC2_N2_Sweep,Sweep,1,2016,15.42,75,0,183,63,42,1,62,5,13,0,5,21,RC2_N_2016.17,7.066666667,6.233333333,43.96666667,15.7,26.6,0,8.066666667,89.3,4.875,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,1.5,None,No,5,0,1,0,12,5
RC2_N2_Sweep_2016_2,RC2,N,RC2_N,RC2_N_2016,RC2_N2,RC2_N2_Sweep,Sweep,2,2016,11.33,88,4,203,102,76,3,99,4,6,0,4,26,RC2_N_2016.17,7.066666667,6.233333333,43.96666667,15.7,26.6,0,8.066666667,89.3,4.875,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,1.5,None,No,1,1,2,0,16,3
RC2_N2_Sweep_2017_1,RC2,N,RC2_N,RC2_N_2017,RC2_N2,RC2_N2_Sweep,Sweep,1,2017,13.28,90,1,157,48,38,3,45,4,3,1,0,9,RC2_N_2016.17,4.3,5.066666667,20.56666667,22,27.16666667,0.133333333,8.333333333,91.63333333,6.066666667,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,2.5,None,No,2,1,2,0,0,8
RC2_N2_Sweep_2017_2,RC2,N,RC2_N,RC2_N_2017,RC2_N2,RC2_N2_Sweep,Sweep,2,2017,13.35,75,4,206,78,23,10,68,12,3,0,17,55,RC2_N_2016.17,4.3,5.066666667,20.56666667,22,27.16666667,0.133333333,8.333333333,91.63333333,6.066666667,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,2.5,None,No,4,1,1,0,36,36
RC2_N2_Vacuum_2015_1,RC2,N,RC2_N,RC2_N_2015,RC2_N2,RC2_N2_Vacuum,Vacuum,1,2015,13.7,80,0,178,39,27,7,32,2,44,0,0,12,RC2_N_2016.17,4.133333333,4.9,51.43333333,10.63333333,20.26666667,1.266666667,41.33333333,58.83333333,0.6,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,0.5,None,No,2,2,0,0,8,4
RC2_N2_Vacuum_2015_2,RC2,N,RC2_N,RC2_N_2015,RC2_N2,RC2_N2_Vacuum,Vacuum,2,2015,14.6,100,0,210,29,17,3,26,2,7,3,1,9,RC2_N_2016.17,4.133333333,4.9,51.43333333,10.63333333,20.26666667,1.266666667,41.33333333,58.83333333,0.6,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,0.5,None,No,0,0,0,0,0,3
RC2_N2_Vacuum_2016_1,RC2,N,RC2_N,RC2_N_2016,RC2_N2,RC2_N2_Vacuum,Vacuum,1,2016,15.42,75,0,183,47,29,1,46,5,4,0,3,18,RC2_N_2016.17,7.066666667,6.233333333,43.96666667,15.7,26.6,0,8.066666667,89.3,4.875,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,1.5,None,No,3,1,5,0,46,20
RC2_N2_Vacuum_2016_2,RC2,N,RC2_N,RC2_N_2016,RC2_N2,RC2_N2_Vacuum,Vacuum,2,2016,11.33,88,4,203,54,42,2,52,2,1,0,2,12,RC2_N_2016.17,7.066666667,6.233333333,43.96666667,15.7,26.6,0,8.066666667,89.3,4.875,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,1.5,None,No,2,1,2,1,17,9
RC2_N2_Vacuum_2017_1,RC2,N,RC2_N,RC2_N_2017,RC2_N2,RC2_N2_Vacuum,Vacuum,1,2017,13.28,90,1,157,18,11,3,15,1,2,2,1,5,RC2_N_2016.17,4.3,5.066666667,20.56666667,22,27.16666667,0.133333333,8.333333333,91.63333333,6.066666667,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,2.5,None,No,0,0,0,0,6,3
RC2_N2_Vacuum_2017_2,RC2,N,RC2_N,RC2_N_2017,RC2_N2,RC2_N2_Vacuum,Vacuum,2,2017,13.35,75,4,206,34,20,6,28,2,1,0,2,14,RC2_N_2016.17,4.3,5.066666667,20.56666667,22,27.16666667,0.133333333,8.333333333,91.63333333,6.066666667,0.642740255,0.119236024,0.214552475,0.009145727,0.014325519,0.69955056,2016.17,269.0633063,49.91446946,5.996934883,89.81575039,699.5505602,3.828575444,No,UNK,Yes,SnS,Yes,2.5,None,No,0,1,0,0,7,17
RC2_S1_Sweep_2015_1,RC2,S,RC2_S,RC2_S_2015,RC2_S1,RC2_S1_Sweep,Sweep,1,2015,12.08,80,0,178,48,28,2,46,1,64,0,4,20,RC2_S_2016.17,22.4,10.2,38.86666667,0.3,35.76666667,3.9,68.33333333,25.66666667,1.116666667,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,0.5,None,No,12,0,1,0,1,2
RC2_S1_Sweep_2015_2,RC2,S,RC2_S,RC2_S_2015,RC2_S1,RC2_S1_Sweep,Sweep,2,2015,12.62,90,0,210,46,11,0,46,11,15,0,6,35,RC2_S_2016.17,22.4,10.2,38.86666667,0.3,35.76666667,3.9,68.33333333,25.66666667,1.116666667,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,0.5,None,No,4,0,1,0,13,4
RC2_S1_Sweep_2016_1,RC2,S,RC2_S,RC2_S_2016,RC2_S1,RC2_S1_Sweep,Sweep,1,2016,13.47,90,0,182,49,33,8,41,2,1,0,0,16,RC2_S_2016.17,24.66666667,6.733333333,27.33333333,0,11.93333333,0.666666667,8.7,86.46666667,4.316666667,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,1.5,None,No,2,0,5,0,21,2
RC2_S1_Sweep_2016_2,RC2,S,RC2_S,RC2_S_2016,RC2_S1,RC2_S1_Sweep,Sweep,2,2016,12.42,104,4,202,103,75,10,93,2,2,1,5,27,RC2_S_2016.17,24.66666667,6.733333333,27.33333333,0,11.93333333,0.666666667,8.7,86.46666667,4.316666667,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,1.5,None,No,0,0,2,0,36,7
RC2_S1_Sweep_2017_1,RC2,S,RC2_S,RC2_S_2017,RC2_S1,RC2_S1_Sweep,Sweep,1,2017,10.95,85,1,157,132,104,1,131,4,7,6,2,22,RC2_S_2016.17,15.66666667,5.066666667,14.96666667,0.5,10.1,0.633333333,6.466666667,91.66666667,5.4,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,2.5,None,No,2,0,0,0,7,5
RC2_S1_Sweep_2017_2,RC2,S,RC2_S,RC2_S_2017,RC2_S1,RC2_S1_Sweep,Sweep,2,2017,11.85,75,4,206,20,13,2,18,0,0,0,3,7,RC2_S_2016.17,15.66666667,5.066666667,14.96666667,0.5,10.1,0.633333333,6.466666667,91.66666667,5.4,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,2.5,None,No,2,1,0,0,18,8
RC2_S1_Vacuum_2015_1,RC2,S,RC2_S,RC2_S_2015,RC2_S1,RC2_S1_Vacuum,Vacuum,1,2015,12.08,80,0,178,12,9,1,11,3,18,0,2,3,RC2_S_2016.17,22.4,10.2,38.86666667,0.3,35.76666667,3.9,68.33333333,25.66666667,1.116666667,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,0.5,None,No,0,0,0,0,0,1
RC2_S1_Vacuum_2015_2,RC2,S,RC2_S,RC2_S_2015,RC2_S1,RC2_S1_Vacuum,Vacuum,2,2015,12.62,90,0,210,58,36,2,56,1,21,0,1,22,RC2_S_2016.17,22.4,10.2,38.86666667,0.3,35.76666667,3.9,68.33333333,25.66666667,1.116666667,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,0.5,None,No,1,0,0,0,2,4
RC2_S1_Vacuum_2016_1,RC2,S,RC2_S,RC2_S_2016,RC2_S1,RC2_S1_Vacuum,Vacuum,1,2016,13.47,90,0,182,25,21,2,23,5,0,0,0,4,RC2_S_2016.17,24.66666667,6.733333333,27.33333333,0,11.93333333,0.666666667,8.7,86.46666667,4.316666667,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,1.5,None,No,0,0,3,0,10,14
RC2_S1_Vacuum_2016_2,RC2,S,RC2_S,RC2_S_2016,RC2_S1,RC2_S1_Vacuum,Vacuum,2,2016,12.42,104,4,202,81,59,8,73,6,20,1,3,21,RC2_S_2016.17,24.66666667,6.733333333,27.33333333,0,11.93333333,0.666666667,8.7,86.46666667,4.316666667,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,1.5,None,No,0,2,1,0,14,30
RC2_S1_Vacuum_2017_1,RC2,S,RC2_S,RC2_S_2017,RC2_S1,RC2_S1_Vacuum,Vacuum,1,2017,10.95,85,1,157,24,18,4,20,5,0,0,0,6,RC2_S_2016.17,15.66666667,5.066666667,14.96666667,0.5,10.1,0.633333333,6.466666667,91.66666667,5.4,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,2.5,None,No,3,0,0,0,0,6
RC2_S1_Vacuum_2017_2,RC2,S,RC2_S,RC2_S_2017,RC2_S1,RC2_S1_Vacuum,Vacuum,2,2017,11.85,75,4,206,21,12,5,16,0,0,0,4,9,RC2_S_2016.17,15.66666667,5.066666667,14.96666667,0.5,10.1,0.633333333,6.466666667,91.66666667,5.4,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,2.5,None,No,1,0,0,0,2,11
RC2_S2_Sweep_2015_1,RC2,S,RC2_S,RC2_S_2015,RC2_S2,RC2_S2_Sweep,Sweep,1,2015,12.55,80,0,178,64,35,4,60,12,48,0,1,29,RC2_S_2016.17,22.4,10.2,38.86666667,0.3,35.76666667,3.9,68.33333333,25.66666667,1.116666667,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,0.5,None,No,3,1,1,0,6,3
RC2_S2_Sweep_2016_1,RC2,S,RC2_S,RC2_S_2016,RC2_S2,RC2_S2_Sweep,Sweep,1,2016,14.02,90,0,182,94,75,5,89,1,3,0,1,24,RC2_S_2016.17,24.66666667,6.733333333,27.33333333,0,11.93333333,0.666666667,8.7,86.46666667,4.316666667,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,1.5,None,No,4,0,7,0,27,8
RC2_S2_Sweep_2016_2,RC2,S,RC2_S,RC2_S_2016,RC2_S2,RC2_S2_Sweep,Sweep,2,2016,12.85,104,4,202,18,11,5,13,3,0,0,0,7,RC2_S_2016.17,24.66666667,6.733333333,27.33333333,0,11.93333333,0.666666667,8.7,86.46666667,4.316666667,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,1.5,None,No,2,1,1,0,3,5
RC2_S2_Sweep_2017_1,RC2,S,RC2_S,RC2_S_2017,RC2_S2,RC2_S2_Sweep,Sweep,1,2017,11.5,85,1,157,288,267,5,283,7,5,5,0,16,RC2_S_2016.17,15.66666667,5.066666667,14.96666667,0.5,10.1,0.633333333,6.466666667,91.66666667,5.4,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,2.5,None,No,2,0,3,1,22,11
RC2_S2_Sweep_2017_2,RC2,S,RC2_S,RC2_S_2017,RC2_S2,RC2_S2_Sweep,Sweep,2,2017,12.07,75,4,206,61,34,10,51,10,4,0,6,27,RC2_S_2016.17,15.66666667,5.066666667,14.96666667,0.5,10.1,0.633333333,6.466666667,91.66666667,5.4,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,2.5,None,No,3,1,0,1,50,24
RC2_S2_Vacuum_2015_1,RC2,S,RC2_S,RC2_S_2015,RC2_S2,RC2_S2_Vacuum,Vacuum,1,2015,12.55,80,0,178,47,22,2,45,3,32,0,2,25,RC2_S_2016.17,22.4,10.2,38.86666667,0.3,35.76666667,3.9,68.33333333,25.66666667,1.116666667,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,0.5,None,No,5,0,2,0,5,1
RC2_S2_Vacuum_2015_2,RC2,S,RC2_S,RC2_S_2015,RC2_S2,RC2_S2_Vacuum,Vacuum,2,2015,13,90,0,210,46,31,2,44,2,5,2,3,13,RC2_S_2016.17,22.4,10.2,38.86666667,0.3,35.76666667,3.9,68.33333333,25.66666667,1.116666667,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,0.5,None,No,1,0,1,0,0,3
RC2_S2_Vacuum_2015_2,RC2,S,RC2_S,RC2_S_2015,RC2_S2,RC2_S2_Vacuum,Vacuum,2,2015,13,90,0,210,56,19,3,53,10,6,19,0,18,RC2_S_2016.17,22.4,10.2,38.86666667,0.3,35.76666667,3.9,68.33333333,25.66666667,1.116666667,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,0.5,None,No,3,0,2,0,7,6
RC2_S2_Vacuum_2016_1,RC2,S,RC2_S,RC2_S_2016,RC2_S2,RC2_S2_Vacuum,Vacuum,1,2016,14.02,90,0,182,33,23,9,24,1,0,0,0,10,RC2_S_2016.17,24.66666667,6.733333333,27.33333333,0,11.93333333,0.666666667,8.7,86.46666667,4.316666667,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,1.5,None,No,0,0,2,0,9,14
RC2_S2_Vacuum_2016_2,RC2,S,RC2_S,RC2_S_2016,RC2_S2,RC2_S2_Vacuum,Vacuum,2,2016,12.85,104,4,202,89,72,5,84,9,7,0,3,17,RC2_S_2016.17,24.66666667,6.733333333,27.33333333,0,11.93333333,0.666666667,8.7,86.46666667,4.316666667,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,1.5,None,No,6,0,4,0,33,11
RC2_S2_Vacuum_2017_1,RC2,S,RC2_S,RC2_S_2017,RC2_S2,RC2_S2_Vacuum,Vacuum,1,2017,11.5,85,1,157,75,59,4,71,2,7,11,0,5,RC2_S_2016.17,15.66666667,5.066666667,14.96666667,0.5,10.1,0.633333333,6.466666667,91.66666667,5.4,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,2.5,None,No,1,1,2,0,0,7
RC2_S2_Vacuum_2017_2,RC2,S,RC2_S,RC2_S_2017,RC2_S2,RC2_S2_Vacuum,Vacuum,2,2017,12.07,75,4,206,20,16,0,20,0,0,0,2,4,RC2_S_2016.17,15.66666667,5.066666667,14.96666667,0.5,10.1,0.633333333,6.466666667,91.66666667,5.4,0.627982691,0.11927992,0.229165134,0.010052362,0.013519893,0.643044043,2016.17,264.6629437,50.27045351,5.697951316,96.58151367,643.044043,4.236562061,No,UNK,Yes,Con,No,2.5,None,No,0,0,0,0,6,27
RCH2014_C1_Sweep_2015_1,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C1,RCH2014_C1_Sweep,Sweep,1,2015,10.67,89,0,161,41,34,1,40,12,30,0,1,7,,39.76666667,3.166666667,27.5,2.566666667,18.5,8.3,55.13333333,44.96666667,2.366666667,,,,,,,,,,,,,,PB,0,Yes,Con,No,0.5,SLS,Yes,4,0,0,0,3,3
RCH2014_C1_Sweep_2015_2,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C1,RCH2014_C1_Sweep,Sweep,2,2015,11.12,85,0,205,5,5,0,5,7,2,0,0,0,,39.76666667,3.166666667,27.5,2.566666667,18.5,8.3,55.13333333,44.96666667,2.366666667,,,,,,,,,,,,,,PB,0,Yes,Con,No,0.5,SLS,Yes,0,0,0,0,2,0
RCH2014_C1_Sweep_2016_1,RCH2014,C,RCH2014_C,RCH2014_C_2016,RCH2014_C1,RCH2014_C1_Sweep,Sweep,1,2016,11.35,75,1,180,66,42,1,65,79,8,0,0,24,,15,3.633333333,34.5,3.233333333,10.06666667,5.566666667,11.5,87.66666667,2.55,,,,,,,,,,,,,,PB,1,Yes,SnS,Yes,0.5,SLS,Yes,5,0,4,0,18,5
RCH2014_C1_Sweep_2017_1,RCH2014,C,RCH2014_C,RCH2014_C_2017,RCH2014_C1,RCH2014_C1_Sweep,Sweep,1,2017,11.32,80,1,174,47,43,2,45,1,9,0,0,4,,21.37931034,4.034482759,45.48275862,10.37931034,9.206896552,6.379310345,26.48275862,68.55172414,0.810344828,,,,,,,,,,,,,,PB,2,Yes,SnS,Yes,1.5,SLS,Yes,6,1,1,0,19,6
